Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-06,Fulham,Aston Villa,1,1,D
2011/2012,2011-08-13,Fulham,Aston Villa,0,0,D
2012/2013,2012-10-20,Fulham,Aston Villa,1,0,H
2013/2014,2013-12-08,Fulham,Aston Villa,2,0,H
