Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-02,Fulham,Newcastle,1,0,H
2011/2012,2012-01-21,Fulham,Newcastle,5,2,H
2012/2013,2012-12-10,Fulham,Newcastle,2,1,H
2013/2014,2014-03-15,Fulham,Newcastle,1,0,H
