Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-10,Wigan,Liverpool,1,1,D
2011/2012,2011-12-21,Wigan,Liverpool,0,0,D
2012/2013,2013-03-02,Wigan,Liverpool,0,4,A
