Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-26,Wigan,Man United,0,4,A
2011/2012,2012-04-11,Wigan,Man United,1,0,H
2012/2013,2013-01-01,Wigan,Man United,0,4,A
