Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-16,Sunderland,Newcastle,1,1,D
2011/2012,2011-08-20,Sunderland,Newcastle,0,1,A
2012/2013,2012-10-21,Sunderland,Newcastle,1,1,D
2013/2014,2013-10-27,Sunderland,Newcastle,2,1,H
2014/2015,2015-04-05,Sunderland,Newcastle,1,0,H
2015/2016,2015-10-25,Sunderland,Newcastle,3,0,H
