Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-12-31,Arsenal,QPR,1,0,H
2012/2013,2012-10-27,Arsenal,QPR,1,0,H
2014/2015,2014-12-26,Arsenal,QPR,2,1,H
