Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-30,Everton,Stoke,1,0,H
2011/2012,2011-12-04,Everton,Stoke,0,1,A
2012/2013,2013-03-30,Everton,Stoke,1,0,H
2013/2014,2013-11-30,Everton,Stoke,4,0,H
2014/2015,2014-12-26,Everton,Stoke,0,1,A
2015/2016,2015-12-28,Everton,Stoke,3,4,A
