Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-03-24,Sunderland,QPR,3,1,H
2012/2013,2012-11-27,Sunderland,QPR,0,0,D
2014/2015,2015-02-10,Sunderland,QPR,0,2,A
