Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-22,Stoke,Wigan,0,1,A
2011/2012,2011-12-31,Stoke,Wigan,2,2,D
2012/2013,2013-01-29,Stoke,Wigan,2,2,D
