Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-02-22,Crystal Palace,Man United,0,2,A
2014/2015,2015-05-09,Crystal Palace,Man United,1,2,A
2015/2016,2015-10-31,Crystal Palace,Man United,0,0,D
