Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-04,Man United,Stoke,2,1,H
2011/2012,2012-01-31,Man United,Stoke,2,0,H
2012/2013,2012-10-20,Man United,Stoke,4,2,H
2013/2014,2013-10-26,Man United,Stoke,3,2,H
2014/2015,2014-12-02,Man United,Stoke,2,1,H
2015/2016,2016-02-02,Man United,Stoke,3,0,H
