Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-10-15,Norwich,Swansea,3,1,H
2012/2013,2013-04-06,Norwich,Swansea,2,2,D
2013/2014,2013-12-15,Norwich,Swansea,1,1,D
2015/2016,2015-11-07,Norwich,Swansea,1,0,H
