Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-23,Aston Villa,Stoke,1,1,D
2011/2012,2012-04-09,Aston Villa,Stoke,1,1,D
2012/2013,2012-12-08,Aston Villa,Stoke,0,0,D
2013/2014,2014-03-23,Aston Villa,Stoke,1,4,A
2014/2015,2015-02-21,Aston Villa,Stoke,1,2,A
2015/2016,2015-10-03,Aston Villa,Stoke,0,1,A
