Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-16,Man United,Newcastle,3,0,H
2011/2012,2011-11-26,Man United,Newcastle,1,1,D
2012/2013,2012-12-26,Man United,Newcastle,4,3,H
2013/2014,2013-12-07,Man United,Newcastle,0,1,A
2014/2015,2014-12-26,Man United,Newcastle,3,1,H
2015/2016,2015-08-22,Man United,Newcastle,0,0,D
