Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-17,Everton,Liverpool,2,0,H
2011/2012,2011-10-01,Everton,Liverpool,0,2,A
2012/2013,2012-10-28,Everton,Liverpool,2,2,D
2013/2014,2013-11-23,Everton,Liverpool,3,3,D
2014/2015,2015-02-07,Everton,Liverpool,0,0,D
2015/2016,2015-10-04,Everton,Liverpool,1,1,D
