Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-19,Man United,Liverpool,3,2,H
2011/2012,2012-02-11,Man United,Liverpool,2,1,H
2012/2013,2013-01-13,Man United,Liverpool,2,1,H
2013/2014,2014-03-16,Man United,Liverpool,0,3,A
2014/2015,2014-12-14,Man United,Liverpool,3,0,H
2015/2016,2015-09-12,Man United,Liverpool,3,1,H
