Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-02-23,Arsenal,Stoke,1,0,H
2011/2012,2011-10-23,Arsenal,Stoke,3,1,H
2012/2013,2013-02-02,Arsenal,Stoke,1,0,H
2013/2014,2013-09-22,Arsenal,Stoke,3,1,H
2014/2015,2015-01-11,Arsenal,Stoke,3,0,H
2015/2016,2015-09-12,Arsenal,Stoke,2,0,H
