Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-22,Aston Villa,Man City,1,0,H
2011/2012,2012-02-12,Aston Villa,Man City,0,1,A
2012/2013,2013-03-04,Aston Villa,Man City,0,1,A
2013/2014,2013-09-28,Aston Villa,Man City,3,2,H
2014/2015,2014-10-04,Aston Villa,Man City,0,2,A
2015/2016,2015-11-08,Aston Villa,Man City,0,0,D
