Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-05-04,Tottenham,Southampton,1,0,H
2013/2014,2014-03-23,Tottenham,Southampton,3,2,H
2014/2015,2014-10-05,Tottenham,Southampton,1,0,H
