Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-18,Sunderland,Arsenal,1,1,D
2011/2012,2012-02-11,Sunderland,Arsenal,1,2,A
2012/2013,2013-02-09,Sunderland,Arsenal,0,1,A
2013/2014,2013-09-14,Sunderland,Arsenal,1,3,A
2014/2015,2014-10-25,Sunderland,Arsenal,0,2,A
