Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-03-08,Crystal Palace,Southampton,0,1,A
2014/2015,2014-12-26,Crystal Palace,Southampton,1,3,A
2015/2016,2015-12-12,Crystal Palace,Southampton,1,0,H
