Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-11-05,QPR,Man City,2,3,A
2012/2013,2013-01-29,QPR,Man City,0,0,D
2014/2015,2014-11-08,QPR,Man City,2,2,D
