Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-10-30,Tottenham,QPR,3,1,H
2012/2013,2012-09-23,Tottenham,QPR,2,1,H
2014/2015,2014-08-24,Tottenham,QPR,4,0,H
