Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-11,Aston Villa,West Brom,2,1,H
2011/2012,2011-10-22,Aston Villa,West Brom,1,2,A
2012/2013,2012-09-30,Aston Villa,West Brom,1,1,D
2013/2014,2014-01-29,Aston Villa,West Brom,4,3,H
2014/2015,2015-03-03,Aston Villa,West Brom,2,1,H
2015/2016,2015-09-19,Aston Villa,West Brom,0,1,A
