Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2013-01-16,Chelsea,Southampton,2,2,D
2013/2014,2013-12-01,Chelsea,Southampton,3,1,H
2014/2015,2015-03-15,Chelsea,Southampton,1,1,D
2015/2016,2015-10-03,Chelsea,Southampton,1,3,A
