Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-05,Newcastle,Everton,1,2,A
2011/2012,2011-11-05,Newcastle,Everton,2,1,H
2012/2013,2013-01-02,Newcastle,Everton,1,2,A
2013/2014,2014-03-25,Newcastle,Everton,0,3,A
2014/2015,2014-12-28,Newcastle,Everton,3,2,H
2015/2016,2015-12-26,Newcastle,Everton,0,1,A
