Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-09-22,Southampton,Aston Villa,4,1,H
2013/2014,2013-12-04,Southampton,Aston Villa,2,3,A
2014/2015,2015-05-16,Southampton,Aston Villa,6,1,H
2015/2016,2015-12-05,Southampton,Aston Villa,1,1,D
