Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-19,West Brom,Arsenal,2,2,D
2011/2012,2012-05-13,West Brom,Arsenal,2,3,A
2012/2013,2013-04-06,West Brom,Arsenal,1,2,A
2013/2014,2013-10-06,West Brom,Arsenal,1,1,D
2014/2015,2014-11-29,West Brom,Arsenal,0,1,A
2015/2016,2015-11-21,West Brom,Arsenal,2,1,H
