Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-29,Liverpool,West Brom,1,0,H
2011/2012,2012-04-22,Liverpool,West Brom,0,1,A
2012/2013,2013-02-11,Liverpool,West Brom,0,2,A
2013/2014,2013-10-26,Liverpool,West Brom,4,1,H
2014/2015,2014-10-04,Liverpool,West Brom,2,1,H
2015/2016,2015-12-13,Liverpool,West Brom,2,2,D
