Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-16,Aston Villa,Chelsea,0,0,D
2011/2012,2012-03-31,Aston Villa,Chelsea,2,4,A
2012/2013,2013-05-11,Aston Villa,Chelsea,1,2,A
2013/2014,2014-03-15,Aston Villa,Chelsea,1,0,H
2014/2015,2015-02-07,Aston Villa,Chelsea,1,2,A
2015/2016,2016-04-02,Aston Villa,Chelsea,0,4,A
