Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-04-11,QPR,Swansea,3,0,H
2012/2013,2012-08-18,QPR,Swansea,0,5,A
2014/2015,2015-01-01,QPR,Swansea,1,1,D
