Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-03-17,Fulham,Swansea,0,3,A
2012/2013,2012-12-29,Fulham,Swansea,1,2,A
2013/2014,2013-11-23,Fulham,Swansea,1,2,A
