Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-09,Tottenham,Sunderland,1,1,D
2011/2012,2011-12-18,Tottenham,Sunderland,1,0,H
2012/2013,2013-05-19,Tottenham,Sunderland,1,0,H
2013/2014,2014-04-07,Tottenham,Sunderland,5,1,H
2014/2015,2015-01-17,Tottenham,Sunderland,2,1,H
2015/2016,2016-01-16,Tottenham,Sunderland,4,1,H
