Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-09-10,Arsenal,Swansea,1,0,H
2012/2013,2012-12-01,Arsenal,Swansea,0,2,A
2013/2014,2014-03-25,Arsenal,Swansea,2,2,D
2014/2015,2015-05-11,Arsenal,Swansea,0,1,A
2015/2016,2016-03-02,Arsenal,Swansea,1,2,A
