Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-11-05,Aston Villa,Norwich,3,2,H
2012/2013,2012-10-27,Aston Villa,Norwich,1,1,D
2013/2014,2014-03-02,Aston Villa,Norwich,4,1,H
2015/2016,2016-02-06,Aston Villa,Norwich,2,0,H
