Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-11,West Ham,Man City,1,3,A
2012/2013,2012-11-03,West Ham,Man City,0,0,D
2013/2014,2013-10-19,West Ham,Man City,1,3,A
2014/2015,2014-10-25,West Ham,Man City,2,1,H
2015/2016,2016-01-23,West Ham,Man City,2,2,D
