Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2013-10-05,Liverpool,Crystal Palace,3,1,H
2014/2015,2015-05-16,Liverpool,Crystal Palace,1,3,A
2015/2016,2015-11-08,Liverpool,Crystal Palace,1,2,A
