Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-30,West Brom,Aston Villa,2,1,H
2011/2012,2012-04-28,West Brom,Aston Villa,0,0,D
2012/2013,2013-01-19,West Brom,Aston Villa,2,2,D
2013/2014,2013-11-25,West Brom,Aston Villa,2,2,D
2014/2015,2014-12-13,West Brom,Aston Villa,1,0,H
2015/2016,2016-01-23,West Brom,Aston Villa,0,0,D
