Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-28,Newcastle,Chelsea,1,1,D
2011/2012,2011-12-03,Newcastle,Chelsea,0,3,A
2012/2013,2013-02-02,Newcastle,Chelsea,3,2,H
2013/2014,2013-11-02,Newcastle,Chelsea,2,0,H
2014/2015,2014-12-06,Newcastle,Chelsea,2,1,H
2015/2016,2015-09-26,Newcastle,Chelsea,2,2,D
