Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-28,Tottenham,Wigan,0,1,A
2011/2012,2012-01-31,Tottenham,Wigan,3,1,H
2012/2013,2012-11-03,Tottenham,Wigan,0,1,A
