Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-05,Sunderland,West Ham,1,0,H
2012/2013,2013-01-12,Sunderland,West Ham,3,0,H
2013/2014,2014-03-31,Sunderland,West Ham,1,2,A
2014/2015,2014-12-13,Sunderland,West Ham,1,1,D
2015/2016,2015-10-03,Sunderland,West Ham,2,2,D
