Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-29,Sunderland,Man City,1,0,H
2011/2012,2012-01-01,Sunderland,Man City,1,0,H
2012/2013,2012-12-26,Sunderland,Man City,1,0,H
2013/2014,2013-11-10,Sunderland,Man City,1,0,H
2014/2015,2014-12-03,Sunderland,Man City,1,4,A
2015/2016,2016-02-02,Sunderland,Man City,0,1,A
