Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-30,Man United,Tottenham,2,0,H
2011/2012,2011-08-22,Man United,Tottenham,3,0,H
2012/2013,2012-09-29,Man United,Tottenham,2,3,A
2013/2014,2014-01-01,Man United,Tottenham,1,2,A
2014/2015,2015-03-15,Man United,Tottenham,3,0,H
2015/2016,2015-08-08,Man United,Tottenham,1,0,H
