Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-27,Arsenal,Chelsea,3,1,H
2011/2012,2012-04-21,Arsenal,Chelsea,0,0,D
2012/2013,2012-09-29,Arsenal,Chelsea,1,2,A
2013/2014,2013-12-23,Arsenal,Chelsea,0,0,D
2014/2015,2015-04-26,Arsenal,Chelsea,0,0,D
2015/2016,2016-01-24,Arsenal,Chelsea,0,1,A
