Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-08-21,Norwich,Stoke,1,1,D
2012/2013,2012-11-03,Norwich,Stoke,1,0,H
2013/2014,2014-03-08,Norwich,Stoke,1,1,D
2015/2016,2015-08-22,Norwich,Stoke,1,1,D
