Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-02-26,Norwich,Man United,1,2,A
2012/2013,2012-11-17,Norwich,Man United,1,0,H
2013/2014,2013-12-28,Norwich,Man United,0,1,A
