Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-05-01,Arsenal,Man United,1,0,H
2011/2012,2012-01-22,Arsenal,Man United,1,2,A
2012/2013,2013-04-28,Arsenal,Man United,1,1,D
2013/2014,2014-02-12,Arsenal,Man United,0,0,D
2014/2015,2014-11-22,Arsenal,Man United,1,2,A
2015/2016,2015-10-04,Arsenal,Man United,3,0,H
