Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-05,Arsenal,Sunderland,0,0,D
2011/2012,2011-10-16,Arsenal,Sunderland,2,1,H
2012/2013,2012-08-18,Arsenal,Sunderland,0,0,D
2013/2014,2014-02-22,Arsenal,Sunderland,4,1,H
2014/2015,2015-05-20,Arsenal,Sunderland,0,0,D
2015/2016,2015-12-05,Arsenal,Sunderland,3,1,H
