Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-05-13,Swansea,Liverpool,1,0,H
2012/2013,2012-11-25,Swansea,Liverpool,0,0,D
2013/2014,2013-09-16,Swansea,Liverpool,2,2,D
2014/2015,2015-03-16,Swansea,Liverpool,0,1,A
