Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-27,Stoke,Man City,1,1,D
2011/2012,2012-03-24,Stoke,Man City,1,1,D
2012/2013,2012-09-15,Stoke,Man City,1,1,D
2013/2014,2013-09-14,Stoke,Man City,0,0,D
2014/2015,2015-02-11,Stoke,Man City,1,4,A
2015/2016,2015-12-05,Stoke,Man City,2,0,H
