Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2012/2013,2012-09-15,Norwich,West Ham,0,0,D
2013/2014,2013-11-09,Norwich,West Ham,3,1,H
2015/2016,2016-02-13,Norwich,West Ham,2,2,D
