Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-04-02,Stoke,Chelsea,1,1,D
2011/2012,2011-08-14,Stoke,Chelsea,0,0,D
2012/2013,2013-01-12,Stoke,Chelsea,0,4,A
2013/2014,2013-12-07,Stoke,Chelsea,3,2,H
2014/2015,2014-12-22,Stoke,Chelsea,0,2,A
2015/2016,2015-11-07,Stoke,Chelsea,1,0,H
