Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-05-06,Man United,Swansea,2,0,H
2012/2013,2013-05-12,Man United,Swansea,2,1,H
2013/2014,2014-01-11,Man United,Swansea,2,0,H
2014/2015,2014-08-16,Man United,Swansea,1,2,A
2015/2016,2016-01-02,Man United,Swansea,2,1,H
