Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-08-22,Newcastle,Aston Villa,6,0,H
2011/2012,2012-02-05,Newcastle,Aston Villa,2,1,H
2012/2013,2012-09-02,Newcastle,Aston Villa,1,1,D
2013/2014,2014-02-23,Newcastle,Aston Villa,1,0,H
2014/2015,2015-02-28,Newcastle,Aston Villa,1,0,H
2015/2016,2015-12-19,Newcastle,Aston Villa,1,1,D
