Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-11-10,Chelsea,Fulham,1,0,H
2011/2012,2011-12-26,Chelsea,Fulham,1,1,D
2012/2013,2012-11-28,Chelsea,Fulham,0,0,D
2013/2014,2013-09-21,Chelsea,Fulham,2,0,H
