Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-09-26,Newcastle,Stoke,1,2,A
2011/2012,2012-04-21,Newcastle,Stoke,3,0,H
2012/2013,2013-03-10,Newcastle,Stoke,2,1,H
2013/2014,2013-12-26,Newcastle,Stoke,5,1,H
2014/2015,2015-02-08,Newcastle,Stoke,1,1,D
2015/2016,2015-10-31,Newcastle,Stoke,0,0,D
