Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2011-12-18,QPR,Man United,0,2,A
2012/2013,2013-02-23,QPR,Man United,0,2,A
2014/2015,2015-01-17,QPR,Man United,0,2,A
