Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-03-19,Tottenham,West Ham,0,0,D
2012/2013,2012-11-25,Tottenham,West Ham,3,1,H
2013/2014,2013-10-06,Tottenham,West Ham,0,3,A
2014/2015,2015-02-22,Tottenham,West Ham,2,2,D
2015/2016,2015-11-22,Tottenham,West Ham,4,1,H
