Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2011-01-15,Wigan,Fulham,1,1,D
2011/2012,2011-10-29,Wigan,Fulham,0,2,A
2012/2013,2012-09-22,Wigan,Fulham,1,2,A
