Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-10-24,Stoke,Man United,1,2,A
2011/2012,2011-09-24,Stoke,Man United,1,1,D
2012/2013,2013-04-14,Stoke,Man United,0,2,A
2013/2014,2014-02-01,Stoke,Man United,2,1,H
2014/2015,2015-01-01,Stoke,Man United,1,1,D
2015/2016,2015-12-26,Stoke,Man United,2,0,H
