Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2011/2012,2012-02-01,Sunderland,Norwich,3,0,H
2012/2013,2013-03-17,Sunderland,Norwich,1,1,D
2013/2014,2013-12-21,Sunderland,Norwich,0,0,D
2015/2016,2015-08-15,Sunderland,Norwich,1,3,A
