Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-04,Chelsea,Everton,1,1,D
2011/2012,2011-10-15,Chelsea,Everton,3,1,H
2012/2013,2013-05-19,Chelsea,Everton,2,1,H
2013/2014,2014-02-22,Chelsea,Everton,1,0,H
2014/2015,2015-02-11,Chelsea,Everton,1,0,H
2015/2016,2016-01-16,Chelsea,Everton,3,3,D
