Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2013/2014,2014-05-05,Crystal Palace,Liverpool,3,3,D
2014/2015,2014-11-23,Crystal Palace,Liverpool,3,1,H
2015/2016,2016-03-06,Crystal Palace,Liverpool,1,2,A
