Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
2010/2011,2010-12-26,Newcastle,Man City,1,3,A
2011/2012,2012-05-06,Newcastle,Man City,0,2,A
2012/2013,2012-12-15,Newcastle,Man City,1,3,A
2013/2014,2014-01-12,Newcastle,Man City,0,2,A
2014/2015,2014-08-17,Newcastle,Man City,0,2,A
